ID,Name1,Name2,Name3,Street1,Street2,City,State,Zipcode,Country
5614,Oracle,,,,,Redwood Shores,CA,,USA
6036,Oracle,,,,,Redwood,CA,,Switzerland
9270,Oracle,,,,,St. Louis,,,USA
4208,Oracle +Corp.,,,,,Redwood Shores,CA,,
9528,Oracle Corp.,,,,,,,,
9532,Oracle Corp.,,,,,,,,
2808,Oracle Corp.,,,,,Redwood Shores,CA,,
3517,Oracle Corporation,,,,,,,,
6905,Oracle Corporation,,,,,,,,
7166,Oracle Corporation,,,,,,CA,,
7148,Oracle Corporation,,,,,Nashua,NH,,
1990,Oracle Corporation,,,,,Nashua,NH,,
3550,Oracle Corporation,,,,,Nashua,NH,,USA
7146,Oracle Corporation,NEDC,,,,Nashua,NH,,
6623,Oracle Corporation,New England Development Center,,One Oracle Driv e,,Nashua,NH,,
7664,Oracle Corporation,,,One Oracle Drive,,Nashua,NH,3062,USA
1219,Oracle Corporation,,,Oracle Parway,,Redwood Shores,CA,,
319,Oracle Corporation,,,,,Redwood City,CA,,
6320,Oracle Corporation,,,,,Redwood City,CA,,USA
1592,Oracle Corporation,,,,,Redwood Shores,,,
311,Oracle Corporation,,,,,Redwood Shores,CA,,
806,Oracle Corporation,,,,,Redwood Shores,CA,,
3391,Oracle Corporation,,,,,Redwood Shores,CA,,USA
8513,Oracle Corporation,,,,,,,,USA
6315,Oracle USA,,,,,Nashua,NH,,USA
9646,Oracle USA,,,,,Redwood City,CA,,
5873,Oracle USA,,,,,Redwood City,CA,,USA
792,Oracle USA,,,,,Redwood Shores,CA,,
2553,Oracle USA 400,,,Oracle Parkway,,Redwood Shores,CA,,
4976,Oracle USA Inc,,,,,Redwood Shores,CA,,
6652,Oregon Graduate Institue of Science Technology,CSE,,20000 N.W. Walker Road,P.O.Box 91000,Portland,,,
7592,Oregon Graduate Institute of Science and Technology,,,,,,,,
9089,Oxford University,,,,,,,,
3299,Oxford University,,,,,Oxford,,,UK
6141,Oxford University,,,,,Oxford,,,United Kingdom
5670,Oxford University,,,,,Oxford,,,United Kngdm
5162,Peking University,,,,,Beijing,,,China
6326,Pennsylvania State,University Park,,,,,PA,,USA
3940,Pennsylvania State University,,,,,,,,
5079,Pennsylvania State University,,,,,,PA,,
2274,Pennsylvania State University,University Park,,,,,PA,,
9422,Pennsylvania State University,University Park,,,,,,,USA
1296,Persistent Systems,,,,,Pune,,,India
2051,Persistent Systems Private Limited,Bhageerath,,,,Pune,,,India
1312,Persistent Systems Pvt. Ltd.,,,,,Pune,,,
8726,Philipps Universität Marburg,,,,,,,,Germany
8186,Philipps University,,,,,Marburg,,,Germany
4291,Philipps University Marburg,,,,,,,,
7377,Philipps-University Marburg,,,,,Marburg,,,Germany
4682,Piazza Leonardo da Vinci,,,,,Milano,,,Italy
8741,Pisa KDD Laboratory,Computer Science Department,University of Pisa,,,Pisa,,56127,Italy
8739,Pisa KDD Laboratory,ISTI---CNR,,,,Pisa,,56124,Italy
8738,Pisa KDD Laboratory,ISTI---CNR,,,,Pisa,,56124,Italy
6597,Ploytechnic Univ.,,,,,,,,
4854,Pohang University of Science and Technology,,,,,,,,
8493,Pohang University of Science and Technology,,,,,Gyungbuk,,,Korea
3842,Politecnico di Milano,,,,,,,,
7776,Politecnico di Milano,Dipartimento di Elettronica e Informazione,Piazza L. Da Vinci,32,20133 Milano,Italy,,,
7814,Politecnico di Milano,Dipartimento di Elettronica e Informazione,Piazza Leonardo da Vinci 32,20133 Milano,Italy,,,,
6334,Politecnico di Milano,,,,,Milan,,,Italy
4618,Politecnico di Milano,,,,,Milano,,,Italy
7740,Politecnico di Milano,,,,,Milano,,,Italy
9044,Politecnico di Milano,Piazza Leonardo da Vinci,,,,Milano,,,Italy
7583,Politecnico di Torino,,,,,Torino,,,Italy
8111,Politecnico di Torino,,,,,Turin,,,Italy
9382,Polytechnic Institute of New York University,,,,,Brooklyn,,11201,USA
4829,Polytechnic University,,,,,,,,
9445,Pontificia Universidad Católica de Chile,,,,,,,,
9404,Pontificia Universidad Católica de Chile,,,,,,,,Chile
2821,Portland State University,,,,,,,,
5445,Portland State University,,,,,Portland,OR,,
3059,Portland State University,,,,,Portland,OR,,
9796,Portland State University,,,,,Portland,OR,,USA
6555,Praktische Informatik IV,FernUniversitäit Hagen,,,,Hagen,,D-58084,Germany
4985,Princeton University,,,,,,,,
2480,Princeton University,,,,,Princeton,NJ,,
5997,Princeton University,,,,,Princeton,NJ,,USA
3961,PRISM Laboratory,University of Versailles,,,,,,,France
988,PRISM Laboratory,,,,,Versailles,,,France
3689,Procom Technology,,,,,Irvine,CA,,USA
8026,Procom Technology Inc.,,,California,,Irvine,CA,,
6540,PSPL Ltd. Pune,,,,,,,,
9636,PSU,,,,,,,,
809,PTU NetWeaver AS TREX,SAP AG,,,,Walldorf,,,Germany
3279,PUC Chile,,,,,,,,
1394,Purdue University,,,,,,,,
4748,Purdue University,,,,,Lafayette,IN,,
8061,Purdue University,,,,,,,,USA
272,Purdue University,,,,,West Lafayette,,,
8,Purdue University,,,,,West Lafayette,IN,,
5795,Purdue University,,,,,West Lafayette,IN,,USA
436,Purdue University,,,,,West Lafayette,Indiana,,
8761,Purdue University,,,,,West Lafayette,,,USA
7284,Purdue University West Lafayette,,,,,,IN,,
8619,Queen Mary,University of London,,,,London,,E1 4NS,UK
9502,R.A. Computer Technology Institute and Computer Engineering and Informatics Department,University of Patras,,,,Rio,,,Greece
251,RA Computer Technology Institute,,,,,Athens,,,Greece
2438,Renmin University of China,,,,,,,,
2425,Renmin University of China,,,,,Beijing,,,China
4564,Rensselaer Polytechnic Institute,Troy,,,,,New York,,
3196,Rensselaer Polytechnic Institute,Troy,,,,,NY,,
6635,Retail Solutions Group,NCR Corporation,,,,,,,
5716,RMIT University,,,,,Melbourne,,,Australia
8789,RMIT University,,,,,Victoria,,,Australia
7792,Robert H. Smith School of Business and UMIACS,University of Maryland,,,,College Park,MD,20742,USA
8369,Robotics Institute,Carnegie-Mellon University,,,,,,,
4,Rutgers University,,,,,,,,
8204,Rutgers University,,,,,Murray Hill,NJ,,
8759,Rutgers University,,,,,Newark,,,USA
9434,Rutgers University,,,,,Newark,,7102,USA
4476,Rutgers University,Piscataway,,,,,NJ,,
5866,Rutgers University,Piscataway,,,,,NJ,,USA
8914,RWTH,,,,,Aachen,,,Germany
3402,RWTH Aachen,,,,,,,,
1459,RWTH Aachen,Informatik V (Information Systems),,,,Aachen,,,Germany
2626,RWTH Aachen University,,,,,Aachen,,,Germany
114,RWTH Aachen University,,,,,,,,Germany
5098,Saarland University,,,,,Saarbrücken,,,Germany
2681,Saarland University Database Group,,,,,Saarbrücken,,,Germany
824,Samsung Electronics,,Gyeonggi-Do,,,Hwasung,,,Korea
5840,Samsung Electronics Co.,Ltd.,Hwang,,,,,,South Korea
6276,Samsung Electronics Co.,Ltd.,,,,Hwasung-City,,,South Korea
1288,San Diego Supercomputer Center,,,,,,,,
1684,San Diego Supercomputer Center,University of California San Diego,,,,,,,
7656,San Diego Supercomputer Center,University of California San Diego,,,,La Jolla,CA,,
1016,San Diego Supercomputer Center,University of California,,,,San Diego,,,
882,San Diego Supercomputer Center,University of California,,,,San Diego,CA,,
2097,Santa Clara University,,,,,,,,
8257,Santa Clara University,,,,,Santa Clara,CA,,
4592,SAP,,,,,,,,
3102,SAP AG,,,Dietmar-Hopp-Allee,,Walldorf,,,Germany
6324,SAP AG,,,,,Hidelberg,,,Germany
810,SAP AG,,,,,Walldorf,,,Germany
9368,SAP AG,,,,,Walldorf,,69190,Germany
4617,SAP Labs,,,,,Palo Alto,CA,,
2039,SAP Research Center Palo Alto,LLC,,,,Palo Alto,CA,,
8717,SAPIENZA Università di Roma,,,,,Roma,,,Italy
1954,School of Comp. Sci.,Florida Intl. University,,,,Miami,FL,,
8371,School of Computer and Communication Sciences,École Polytechnique Fédérale de Lausanne,(EPFL),,,,,,Switzerland
2637,School of Computer and Communication Sciences,,,,,,,,Switzerland
8872,School of Computer and Communication Sciences EPFL,,,,,Lausanne,,1010,Switzerland 
7939,School of Computer Engineering,Nanyang Technological University,,,,,,,
8689,School of Computer Engineering,Nanyang Technological University,,,,Singapore,,,Singapore
9327,School of Computer Engineering,Nanyang Technological University,,Singapore 639798,,,,,Singapore
6562,School of Computer Engr,Seoul National University,,,,Seoul,,,Korea
7670,School of Computer Science,Carnegie Mellon University,,5000 Forbes Avenue,,Pittsburg,,15213-3891,USA
6472,School of Computer Science,Carnegie Mellon University,,,,Pittsburgh,PA,,
1857,School of Computer Science,Florida International University,,,,Miami,FL,,
8819,School of Computer Science,The University of Oklahoma,Norman,,,,,73019,USA
780,School of Computer Science,University of Manchester,,,,Manchester,,,UK
9335,School of Computer Science,University of Manchester,,,,Manchester,,M13 9PL,UK
1926,School of Computer Science,University of Waterloo,,,,,,,
8059,School of Computer Science,University of Waterloo,,,,,,,Canada
1448,School of Computer Science,University of Waterloo,,,,Waterloo,,,Canada
8538,School of Computer Science,University of Waterloo,,,,Waterloo,,N2L 3G1,Canada
1261,School of Computer Science & Engineering,The University of New South Wales,,,,Sydney,NSW,,Australia
8352,School of Computer Science and Engineering,The Hebrew University of Jerusalem,,,,,,,Israel
1326,School of Computer Science and Engineering,The Hebrew University of Jerusalem,,,,Jerusalem,,,Israel
7771,School of Computer Science and Engineering,The University of New South Wales,,,,,NSW,2052,Australia
8842,School of Computer Science and Engineering,University of New South Wales,NICTA,,,Sydney,NSW,2052,Australia
7886,School of Computer Science and Engineering,University of New South Wales,,,,Sydney,NSW,2052,Australia
1766,School of Computer Science and Engineering,University of NSW,Australia and NICTA,,,,,,Australia
8139,School of Computer Science and Engineering University of New South Wales,,,,,,,,Australia
8516,School of Computer Science and Information Technology,RMIT University,,,,,,,Australia
9353,School of Computer Science and Information Technology,RMIT University,,,,Melbourne,,,Australia
1268,School of Computing,National University of Singapore,,,,,,,
6694,School of Computing,National University of Singapore,,Lower Kent Ridge Road,,,,,Singapore
1474,School of Computing,National University of Singapore,,,,,,,Singapore
8095,School of Computing,National University of Singapore,Singapore and School of Electronics Engineering and Computer Science,Peking University,,,,,P.R. China
5621,School of Computing,National University of Singapore,,,,Singapore,,,Singapore
6468,School of Computing Science,Simon Fraser University,,,,,,,
6738,School of Computing Science,Simon Fraser University,,,,,B.C.,,Canada
6690,School of Computing Science,Simon Fraser University,,,,Burnaby,BC,,Canada
6979,School of Computing Science,Simon Fraser University,,,,,,,Canada
6776,School of Electrical Engineering and Computer Science,Seoul National University,,,,,,,
8832,School of Electrical Engineering and Computer Science,Seoul National University,,,,Seoul,,151-742,South Korea
843,School of Informatics,Indiana University,,,,Bloomington,,,
7936,School of Information and Computer Science,University of California,,,,Irvine,CA,92697-3425,USA
1727,School of Information and Computer Sciences University of California,,,,,Irvine,CA,,
514,School of Information Systems,Singapore Management University,,,,,,,Singapore
6676,School of Information Technology,IIT Bombay,,,,,,,India
8508,School of Information Technology and Electrical Engineering,The University of Queensland,,,,,,,Australia
9305,School of Information Technology and Electrical Engineering,The University of Queensland,,,,Brisbane,,,Australia
9355,School of Information Technology and Electrical Engineering,The University of Queensland,,,,Brisbane,,4072,Australia
8837,School of Information Technology and Electrical Engineering,The University of Queensland,,,,Brisbane,QLD,4072,Australia
8834,School of Information Technology and Engineering,University of Ottawa,,,,Ottawa,,,Canada
733,School of Mechanical Engineering,Purdue University,,,,West Lafayette,Indiana,,
2255,Seoul National Univ.,,,,,,,,
1782,Seoul National University,,,,,,,,
1987,Seoul National University,School of Electrical Eng. and Computer Science,,,,Seoul,,,Korea
59,Seoul National University,,,,,Seoul,,,Korea
5105,Seoul National University,,,,,Seoul,,,South Korea
9206,SERC/CSA,Indian Institute of Science,,,,Bangalore,,,India
9333,Server Manageability,Oracle,,,,Redwood Shores,,94065,USA
9726,Shanghai Jiao Tong University,,,,,,,,China
6451,Shanghai Jiao Tong University,,,,,Shanghai,,,China
5894,Shanghai JiaoTong University,,,,,Shang Hai,,,China
2711,Shanghai JiaoTong University,,,,,Shanghai,,,China
3745,Shibaura Institute of Technology,,,,,,,,
7662,Shibaura Institute of Technology,Saitama-City,Saitama,,,,,,Japan
4609,Siebel Systems,,,,,San Mateo,CA,,
3864,Siebel Systems,,,,,San Mateo,CA,,USA
2611,Siemens Corporate Research,,,,,,,,
341,Siemens Corporate Research,,,,,Princeton,NJ,,
6888,Siemens Technology-to-Business Center,,,Suite 375,1995 University Ave,Berkeley,California,,
1156,Simon Fraser U.,,,,,,,,
2440,Simon Fraser University,,,,,,,,
919,Simon Fraser University,,,,,Burnaby,BC,,Canada
9374,Simon Fraser University,,,,,Burnaby,,,Canada
72,Simon Fraser University,,,,,,,,Canada
1807,Simon Fraser University,School of Computing Science,,,,Burnaby,BC,,Canada
6402,Simon Fraser University,,,,,Vancouver,,,Canada
3219,Singapore Management University,,,,,,,,
2275,Singapore Management University,,,,,,,,Singapore
5556,Singapore Management University,,,,,Singapore,,,Singapore
9626,SLAC,,,,,,,,
7324,SoC,National University of Singapore,,,,,,,
1601,Software AG,,,,,Darmstadt,,,Germany
7703,Software AG,,,,,,,,
741,Software Laboratories,Samsung Electronics Co.,Ltd.,Suwon-City,Gyeonggi-Do,,,,Korea
7440,Southwest Texas State University,,,,,San Marcos,Texas,,
1561,Spatial Technologies,Oracle Corporation,,New Hampshire,,Nashua,,,
7579,Stanford Univ.,,,,,Stanford,CA,,
113,Stanford University,,,,,,,,
1859,Stanford University,Computer Science Department,,,,Stanford,CA,,
1508,Stanford University,,,,,Palo Alto,,,
1591,Stanford University,,,,,Palo Alto,CA,,
8645,Stanford University,,,,,Palo Alto,,,USA
1872,Stanford University,,,,,Stanford,,,
144,Stanford University,,,,,Stanford,CA,,
7673,Stanford University,,,,,Stanford,CA,94305,USA
5772,Stanford University,,,,,Stanford,CA,,USA
1182,Stanford University,,,,,Stanford,California,,
6233,Stanford University,,,,,Stanford,California,,USA
6423,Stanford University,,,,,Stanford,,,USA
8082,Stanford University,,,,,,,,USA
844,Stanford University InfoLab,,,,,,,,
2054,Stata Labs,Inc.,,,,,,,
2053,Stata Labs,Inc.,UC Santa Cruz,,,,,,
2061,State University of New York,at Buffalo,,,,,,,
1686,State University of New York at Buffalo,,,,,,,,
2382,State University of New York at Stony Brook,,,,,,,,
8383,Statistics Group,Rovira i Virgili University of Tarragona,,,,,Catalonia,,
6873,Steven Institute of Technology,,,,,,,,
1082,Stevens Institute of Technology,,,,,,,,
7711,Stevens Institute of Technology,Castle Point on Hudson,,,,Hoboken,NJ,7030,USA
1129,Stony Brook University,,,,,,,,
183,Stony Brook University,,,,,Stony Brook,NY,,
9180,Sun Yat-Sen University,,,,,,,,
3089,SUNY at Binghamton,,,,,,,,
458,SUNY at Binghamton,,,,,Binghamton,NY,,
4822,SUNY Buffalo,,,,,,,,
5488,SUNY Buffalo,,,,,Buffalo,NY,,
6161,SUNY Buffalo,,,,,Buffalo,NY,,USA
3451,Surromed,,,,,Palo Alto,CA,,USA
3662,Surromed Inc,,,,,,,,
7585,Swiss Federal Institute of Technology,,,,,Zürich,,,Switzerland
1146,Swiss Federal Institute of Technology,ETH Zentrum,,,,Zurich,,,Switzerland
1148,Swiss Federal Institute of Technology,ETH Zentrum,,,,Zurich,,,Switzerland
7632,Swiss Federal Institute of Technology (ETH),,,,,Zürich,,,Switzerland
7865,Swiss Federal Institute of Technology (ETH) Zurich,Institute of Information Systems,ETH Zentrum,8092 Zurich,Switzerland,,,,
7908,Swiss Federal Institute of Technology (ETHZ),,,,,Zürich,,,Switzerland
6302,Sybase,Inc.,,,,Paris,,,France
3891,Sybase France,,,,,,,,
4372,Syracuse University,,,,,Syracuse,NY,,
5664,Syracuse University,,,,,Syracuse,NY,,USA
1336,T. J. Watson Resch. Ctr.,,,,,,,,
50,T. J. Watson Research Center,IBM,,,,,,,
3846,Tavant,,,,,,,,
7630,Tavant Technologies,,,,,,,,
1092,TCS Lab for Internet Research,Department of Computer Science and Engineering,Indian Institute of Technology Bombay,,,Mumbai,,,India
1330,TCS Lab for Internet Research,Dept of Comp Science and Engg,Indian Institute of Technology Bombay,,,Mumbai,,,India
3143,Technical University of Crete,,,,,,,,
9349,Technical University of Crete,,,,,Chania,,,Greece
4301,Technical University of Crete,,,,,,Crete,,Greece
6231,Technical University of Dortmund,,,,,Dortmund,,,Germany
5599,Technical University of Munich,,,,,Munich,,,Germany
3751,Technical University of Wien,,,,,,,,
4835,Technion,,,,,,,,
718,Technion,,,,,Haifa,,,Israel
425,Technion - IIT,,,,,Haifa,,,Israel
8131,Technion - Israel Institute of Technology,,,,,,,,Israel
8323,Technion---Israel Institute of Technology,,,,,Haifa,,,Israel
2685,Technion---Israel Institute of Technology,Technion City,,,,Haifa,,,Israel
679,Technische Universität Dresden,,,,,Dresden,,,Germany
8649,Technische Universität Dresden,,,,,Dresden,,1062,Germany
6280,Technische Universität München,,,,,Garching,,,Germany
467,Technische Universität München,,,,,,,,Germany
7823,Technische Universität München,Institut für Informatik,,,,München,,81667,Germany
397,Technische Universität München,,,,,Munich,,,Germany
1762,Technische Universität Wien,,,,,Vienna,,,Austria
7617,Technische Universität Wien,,,,,Wien,,,Austria
394,Tel Aviv University,,,,,,,,
2688,Tel Aviv University,,,,,,,,Israel
3119,Tel Aviv University,,,,,Tel Aviv,,,Israel
7397,Tel-Aviv University,,,,,,,,
8830,Tel-Aviv University,,,,,Tel-Aviv,,,Israel
3526,Telcordia,,,,,Morristown,NJ,,USA
3632,Telcordia Technologies,,,,,,,,
6628,Telcordia Technologies,,,,,Morristown,NJ,,
3071,Telecom ParisTech,,,,,,,,
3265,Teradata,,,,,,,,
9562,Teradata,,,,,El Segundo,CA,,
6299,Teradata,,,,,Elsegundo,CA,,USA
4231,Teradata,NCR,,,,San Diego,CA,,
9561,Teradata,,,,,San Diego,CA,,
5823,Teradata,,,,,San Diego,CA,,USA
6296,Teradata Corporation,,,,,Elsegundo,CA,,USA
8889,Teradata Division,NCR Corporation,,,,Los Angeles,,90245,USA
5068,Texas State University,,,,,,,,
6123,Texas State University-San Marcos,,,,,San Marcos,TX,,USA
1239,The Boeing Company,,,,,Seattle,WA,,
9495,The Chinese University of Hong Kong,,,William M.W. Mong Engineering Building,Room 511B,Shatin,Hong Kong,,
9493,The Chinese University of Hong Kong,,,William M.W. Mong Engineering Building,Room 609,Shatin,Hong Kong,,
70,The Chinese University of Hong Kong,,,,,,,,
2461,The Chinese University of Hong Kong,,,,,,,,China
2363,The Chinese University of Hong Kong,,,,,Hong Kong,,,
48,The Chinese University of Hong Kong,,,,,Hong Kong,,,China
9231,The Chinese University of Hong Kong,,,,,Hong Kong,New Territories,,
195,The Chinese University of Hong Kong,,,Shatin,,Hong Kong,,,
9376,The Chinese University of Hong Kong,,,Shatin,,Hong Kong,,,China
8435,The College of William and Mary,,,,,,,,USA
64,The College of William and Mary,,,,,Williamsburg,VA,,
599,The Hebrew University,,,,,,,,
721,The Hebrew University,,,,,Jerusalem,,,Israel
2203,The Hebrew University of Jerusalem,Edmond J. Safra Campus,,,,Jerusalem,,,Israel
5729,The Hebrew University of Jerusalem,,,,,Jerusalem,,,Israel
2228,The Hong Kong Polytechnic University,,,,,,,,
5709,The Hong Kong Polytechnic University,,,,,Hong Kong,,,
6,The Hong Kong Polytechnic University,Hung Hom,,Kowloon,,Hong Kong,,,
9175,The Hong Kong University of Science and Technology,,,,,,,,
9232,The Hong Kong University of Science and Technology,,,,,Hong Kong,Clear Water Bay,,
7623,The Hong Kong University of Science and Technology,,,,,Hong Kong,Clearwater Bay,,
9276,The Hong Kong University of Science and Technology,,,,,Hong Kong,,,
51,The Hong Kong University of Science and Technology,,,,,Hong Kong,,,China
5566,The Hong Kong University of Science and Technology,,,,,Hong Kong,,,
8774,The Hong Kong University of Science and Technology,,,Kowloon,,Hong Kong,,,
7153,The Johns Hopkins University,,,,,,,,
299,The MITRE Corporation,,,,,,,,
8314,The MITRE Corporation,,,,,McLean,VA,,
6174,The MITRE Corporation,,,,,McLean,VA,,USA
1452,The MITRE Corporation,,,,,McLean,Virginia,,
1450,The MITRE Corporation,Computer Science Department,Center for Automation Research and Institute for Advanced Computer Studies,University of Maryland at College Park,,McLean,Virginia,,
1936,The MITRE Corporation,Computer Science Department,Center for Automation Research and Institute for Advanced Computer Studies,University of Maryland at College Park,,McLean,Virginia,,
8421,The MITRE Corporation,,,,,,,,USA
746,The Ohio State University,,,,,,,,
173,The Ohio State University,,,,,Columbus,OH,,
5661,The Ohio State University,,,,,Columbus,OH,,USA
6178,The Ohio State University,,,,,Columbus,,,USA
8350,The Penn State University,,,,,,,,USA
6070,The Pennsylvania State University,,,,,University Park,PA,,USA
9387,The Selim and Rachel Benin School of Engineering and Computer Science,The Hebrew University of Jerusalem,,,,Jerusalem,,91094,Israel
1932,The Selim and Rachel Benin School of Engineering and Computer Science,The Hebrew University,,,,Jerusalem,,,
3446,The TimesTen Team,,,,,Mountain View,CA,,USA
7628,The University of British Columbia,,,,,,,,
7967,The University of British Columbia,,,,,Vancouver,BC,,Canada
2226,The University of Hong Kong,,,,,,,,
7,The University of Hong Kong,,,,,Hong Kong,,,
5710,The University of Hong Kong,,,,,Hong Kong,,,
8313,The University of Maryland at College Park,,,,,College Park,MD,,
8312,The University of Maryland at College Park/The MITRE Corporation,,,,,McLean,VA,,
5715,The University of Melbourne,,,,,Melbourne,,,Australia
8788,The University of Melbourne,Victoria,,,,,,,Australia
8309,The University of Michigan---Dearborn,,,,,Dearborn,MI,,
66,The University of New South Wales,,,,,,,,
3310,The University of New South Wales,,,,,,,,Australia
2840,The University of New South Wales,,,,,Sydney,,,Australia
7439,The University of New South Wales,,,,,Sydney,NSW,,Australia
2676,The University of Queensland,,,,,,,,
8465,The University of Queensland,,,,,,,,Australia
4573,The University of Queensland,,,,,Brisbane,,,Australia
9191,The University of Queensland,National ICT Australia (NICTA),,,,Brisbane,,,
7591,The University of Texas at Arlington,,,,,,,,
4041,The University of Texas at Arlington,,,,,Arlington,TX,,
6649,The University of Texas at Arlington,CSE,,416 Yates Street,P.O.Box 19015,Arlington,TX,,
4279,The University of Texas at Dallas,Richardson,,,,,TX,,
3291,The University of Tokyo,,,,,,,,
9258,Thomas J. Watson Center,IBM Research,,,,Hawthorne,,10532,USA
2302,Thomas J. Watson Research Center,IBM Research,,,,Hawthorne,NY,,
7165,TimesTen Performance Software,,,,,Mountain View,CA,,
1138,TransAction Software GmbH Gustav-Heinemann-Ring,,,,,München,,,Germany
3536,TransAction Software GmbH Munich,,,,,,,,
2603,Tsinghua University,,,,,Beijing,,,China
2895,Tsinghua University,,,,,Beijing,,,P.R. China
8534,Tsinghua University,,,,,Beijing,,,PR China
5034,TU Dresden,,,,,,,,
4067,TU Eindhoven,,,,,Eindhoven,,,The Netherlands
2939,TU Ilmenau,,,,,,,,Germany
7229,TU München,,,,,,,,
2529,TU München,,,,,Garching,,,Germany
9017,TU München,,,,,Munich,,,Germany
7230,TU München,XQRL,Inc.,,,,,,
3469,TUM,,,,,,,,
1875,U of Pennsylvania,,,,,,,,
9603,U. C. Berkeley,,,,,,,,
4550,U. C. Berkeley,,,,,Berkeley,CA,,
3067,U. C. Santa Cruz,,,,,,,,
4045,U. di Roma La Sapienza,,,,,,,,
1155,U. of British Columbia,,,,,,,,
1157,U. of Illinois,,,,,,,,
4043,U. of Michigan,,,,,,,,
4866,U. of Texas at Arlington,,,,,,,,
5132,U. of Torino,,,,,Torino,,,Italy
4198,U.C. Berkeley,,,,,,,,
663,U.C. Berkeley,EECS Dept.,,,,Berkeley,CA,,
4199,U.C. Berkeley,Intel Research,,,,Berkeley,,,
752,U.C. Berkeley Department of Electrical Engineering and Computer Science,,,,,,,,
9450,U.C. San Diego,La Jolla,,,,,CA,,
6609,U.Paris XI,LRI,,,,Orsay,,91405,France
1816,UC,,,,,Berkeley,,,
1360,UC,,,,,San Diego,,,
547,UC Berkeley,,,,,,,,
7173,UC Berkeley,,,,,Berkeley,CA,,
5769,UC Berkeley,,,,,Berkeley,CA,,USA
8667,UC Berkeley,,,,,Berkeley,,,USA
7458,UC Berkeley,CS Division,,,,,,,
1867,UC Berkeley,EECS Dept. Berkeley,,,,,CA,,
4832,UC Davis,,,,,,,,
554,UC Riverside,,,,,,,,
2835,UC San Diego,,,,,,,,
2901,UC San Diego,,,,,,CA,,
5093,UC San Diego,,,,,La Jolla,CA,,
528,UC Santa Cruz,,,,,,,,
9658,UC Santa Cruz,,,,,Santa Cruz,CA,,
5766,UC Santa Cruz,,,,,Santa Cruz,,,USA
234,UCLA,,,,,,,,
5394,UCLA,,,,,Los Angeles,CA,,
6333,UCLA,,,,,Los Angeles,CA,,USA
4335,UCLA Anderson School,,,,,Los Angeles,CA,,
4524,UCLA Computer Science,,,,,,,,
1090,UCLA Computer Science Department,,,,,Los Angeles,CA,,
8027,UCLA Computer Science Department,,,,,Los Angeles,CA,,
2223,UCSD,,,,,,,,
5635,UCSD,,,,,San Diego,CA,,USA
625,UIUC,,,,,,,,
5521,UIUC,,,,,Urbana,IL,,
3567,UM Ann Arbor,,,,,,,,
4871,UMass Amherst,,,,,,,,
156,UMass Boston,,,,,Boston,MA,,
6750,UMass/Boston,Dept. of CS,UMass/Boston,,,Boston,MA,,
4843,UNC Chapel Hill,,,,,,,,
6745,Univ British Columbia,UBC,,2366 Main Mall,,Vancouver,BC,,
1293,Univ. California,,,,,Berkeley,,,
7587,Univ. degli Studi di Torino,,,,,Torino,,,Italy
7614,Univ. di Milano,,,,,Milan,,,Italy
7615,Univ. di Torino,,,,,Torino,,,Italy
122,Univ. of British Columbia,,,,,,,,
7582,Univ. of British Columbia,,,,,Vancouver,B.C.,,Canada
7606,Univ. of Buffalo,,,,,Buffalo,NY,,
8983,Univ. of California,Berkeley EECS,,,,,,,
7603,Univ. of California,IBM Almaden Research Center,,Berkeley,,San Jose,CA,,
2467,Univ. of California,,,,,Riverside,,,
7565,Univ. of California,,,,La Jolla,San Diego,CA,,
4848,Univ. of California Riverside,,,,,Riverside,CA,,
4810,Univ. of California Santa Cruz,,,,,,,,
4792,Univ. of Illinois,,,,,Urbana-Champaign,,,
460,Univ. of Illinois at Chicago,,,,,Chicago,IL,,
461,Univ. of Louisiana at Lafayette,,,,,Lafayette,LA,,
3343,Univ. of Maryland,,,,,,,,
7600,Univ. of Maryland,College Park,,,,,,,
7577,Univ. of Massachusetts,,,,,Amherst,,,
688,Univ. of Melbourne,,,,,,,,
300,Univ. of Michigan,,,,,,,,
7578,Univ. of Munich,,,,,Munich,,,Germany
7575,Univ. of Passau,,,,,Passau,,,Germany
6512,Univ. of Pennsylvania,,,,,,,,
4175,Univ. of Rome,La Sapienza,,,,,,,
2468,Univ. of Texas,,,,,Arlington,,,
3205,Univ. of Texas at Arlington,,,,,,,,
7611,Univ. of Tokyo,,,,,Tokyo,,,Japan
689,Univ. of Toronto,,,,,,,,
1022,Univ. of Washington,,,,,Seattle,,,
4406,Univ. of Washington,,,,,Seattle,WA,,
7732,Univ. of Washington,,,,,,,,
7607,Univ. of Waterloo,,,,,Waterloo,Ont.,,Canada
1019,Univ. of Wisconsin,,,,,Madison,,,
7090,Univ. of Wisconsin-Madison,,,,,,,,
7180,Univ. of Wisconsin-Madison,,,,,Madison,WI,,
2256,Univ. Paris Dauphine,,,,,,,,
476,Univ. Paris XI,,,,,,,,
2862,Univ. Paris-Sud,,,,,,,,France
4486,Univ. Politecnica de Madrid,,,,,,,,
2259,Univ. Santa Clara,,,,,,,,
2863,Univ. Versailles-Saint-Quentin,,,,,,,,France
2899,Univ. Wisconsin,,,,,Madison,,,
9074,Univ. Wisconsin Madison,,,,,,,,
5158,Univerisity of California,,,,,Santa Barbara,CA,,
5066,Univeristy of New South Wales,,,,,,,,Australia
